2016-06-27T22:28:07Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:28:09Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:28:13Z,1.12530855,Italy,4.4,9231.35,4.5,4084.01,Spain,2.24,22535.4,2.26,6090.07,The Draw,3,137232.78,3.05,180332.17
2016-06-27T22:28:15Z,1.125317176,England,1.5,232842.6,1.51,87349.45,Iceland,9.8,7367.09,10,5508.74,The Draw,4.2,29542.17,4.3,16278.95
2016-06-27T22:28:17Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:28:19Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:28:23Z,1.12530855,Italy,4.4,9083.81,4.5,4096.08,Spain,2.24,22531.84,2.26,5649.39,The Draw,3,137222.41,3.05,180158.96
2016-06-27T22:28:25Z,1.125317176,England,1.5,232845.02,1.51,87366.89,Iceland,9.8,7367.09,10,5508.74,The Draw,4.2,29542.17,4.3,16278.95
2016-06-27T22:28:27Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:28:29Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:28:32Z,1.12530855,Italy,4.4,9213.56,4.5,4084.01,Spain,2.24,22531.84,2.26,6072.36,The Draw,3,137232.78,3.05,180332.17
2016-06-27T22:28:34Z,1.125317176,England,1.5,232842.6,1.51,87403.44,Iceland,9.8,7412.56,10,5508.74,The Draw,4.2,29538.06,4.3,16287.84
2016-06-27T22:28:36Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:28:38Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:28:42Z,1.12530855,Italy,4.4,9078.81,4.5,3772.42,Spain,2.24,22302.38,2.26,5633.18,The Draw,3,136464.85,3.05,179253.68
2016-06-27T22:28:44Z,1.125317176,England,1.5,232842.6,1.51,87214.95,Iceland,9.8,7452.69,10,5523.59,The Draw,4.2,29577.53,4.3,16278.95
2016-06-27T22:28:46Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:28:49Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:28:53Z,1.12530855,Italy,4.4,9078.81,4.5,3772.42,Spain,2.24,22302.38,2.26,5581.24,The Draw,3,136286.71,3.05,179224.73
2016-06-27T22:28:58Z,1.125317176,England,1.5,232636.26,1.51,87057.6,Iceland,9.8,7494.45,10,5437.59,The Draw,4.2,29266.69,4.3,16243.38
2016-06-27T22:29:00Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:29:02Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:29:05Z,1.12530855,Italy,4.4,9078.81,4.5,3772.42,Spain,2.24,22302.38,2.26,5581.24,The Draw,3,136464.85,3.05,179241.81
2016-06-27T22:29:07Z,1.125317176,England,1.5,232636.26,1.51,86986.64,Iceland,9.8,7494.45,10,5401.83,The Draw,4.2,29181.56,4.3,16243.38
2016-06-27T22:29:11Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
2016-06-27T22:29:13Z,1.125368561,Wales,6,1425.81,6.2,418.81,Belgium,1.75,2613.08,1.76,177.27,The Draw,3.65,2185.15,3.7,5459.93
2016-06-27T22:29:16Z,1.12530855,Italy,4.4,9026.16,4.5,3775.97,Spain,2.24,22243.77,2.26,5329.16,The Draw,3,136281.37,3.05,179224.73
2016-06-27T22:29:18Z,1.125317176,England,1.5,232842.6,1.51,87112.42,Iceland,9.8,7494.45,10,5437.59,The Draw,4.2,29372.76,4.3,16278.95
2016-06-27T22:29:20Z,1.125363729,Poland,4.1,247.64,4.2,14928.65,Portugal,2.28,2172.53,2.3,1984.25,The Draw,3.1,1448.76,3.15,32393.86
