2016-06-28T00:02:56Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:02:58Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:03:02Z,1.125308550,Italy,4.4,20152.57,4.5,9194.62,Spain,2.26,33497.12,2.28,22636.85,The Draw,2.96,18787.48,2.98,4869.99,
2016-06-28T00:03:04Z,1.125317176,England,1.52,128285.37,1.53,86911.15,Iceland,9.6,5147.6,9.8,7671.13,The Draw,4.1,18735.48,4.2,18896.05,
2016-06-28T00:03:06Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:03:08Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:03:12Z,1.125308550,Italy,4.4,20334.05,4.5,9434.22,Spain,2.26,48494.34,2.28,19293.76,The Draw,2.96,17867.3,2.98,5251.46,
2016-06-28T00:03:15Z,1.125317176,England,1.52,128249.71,1.53,86883.5,Iceland,9.6,5138.68,9.8,7671.13,The Draw,4.1,18681.99,4.2,18843.2,
2016-06-28T00:03:17Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:03:19Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:03:22Z,1.125308550,Italy,4.4,20140.49,4.5,8860.31,Spain,2.26,33470.05,2.28,30005.53,The Draw,2.96,18769.65,2.98,4852.16,
2016-06-28T00:03:24Z,1.125317176,England,1.52,127875.64,1.53,86379.48,Iceland,9.6,5103.52,9.8,7663.35,The Draw,4.1,18681.99,4.2,18810.98,
2016-06-28T00:03:26Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:03:28Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:03:33Z,1.125308550,Italy,4.4,20188.18,4.5,9216.42,Spain,2.26,33526.21,2.28,21894.36,The Draw,2.96,18820.61,2.98,4922.57,
2016-06-28T00:03:34Z,1.125317176,England,1.52,126358.58,1.53,84875.78,Iceland,9.6,5103.52,9.8,7663.35,The Draw,4.1,18681.99,4.2,18717.53,
2016-06-28T00:03:37Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:03:39Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:03:42Z,1.125308550,Italy,4.4,20152.57,4.5,9194.62,Spain,2.26,33493.56,2.28,22636.85,The Draw,2.96,18769.65,2.98,4869.99,
2016-06-28T00:03:45Z,1.125317176,England,1.52,126358.58,1.53,84875.78,Iceland,9.6,5103.52,9.8,7663.35,The Draw,4.1,18681.99,4.2,23175.03,
2016-06-28T00:03:47Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,14544.65,3.1,55900.76,
2016-06-28T00:03:49Z,1.125368561,Wales,6.0,419.82,6.2,22.58,Belgium,1.77,3315.83,1.78,852.1,The Draw,3.65,1541.99,3.7,4996.67,
2016-06-28T00:03:54Z,1.125308550,Italy,4.4,20152.57,4.5,9194.62,Spain,2.26,33497.12,2.28,22636.85,The Draw,2.96,18787.48,2.98,4869.99,
2016-06-28T00:03:56Z,1.125317176,England,1.52,126358.58,1.53,84875.78,Iceland,9.6,5103.52,9.8,7663.35,The Draw,4.1,18681.99,4.2,23175.03,
